,id
3472,course-v1:MonashUniversity+BC24DV+2T2022h
3473,course-v1:MonashUniversity+BC24FNTC+2T2022c
3474,course-v1:MonashUniversity+BC24PTFSF+2T2022i
3475,course-v1:MonashUniversity+BC24UX+2T2022e
3476,course-v1:NEMIC+NEMIC_FO+1T2024
3477,course-v1:NEMIC+NEMIC_GTM+1T2024
3478,course-v1:NEMIC+NEMIC_PD+1T2024
3479,course-v1:Northwestern+AMR+1T2024
3480,course-v1:Northwestern+BC24CYB+2T2022h
3481,course-v1:Northwestern+BC24DV+2T2022ab
3482,course-v1:Northwestern+BC24FNTC+2T2022d
3483,course-v1:Northwestern+BC24PTFSF+2T2022j
3484,course-v1:Northwestern+BC24UX+2T2022f
3485,course-v1:Northwestern+CX+2T2024
3486,course-v1:Northwestern+DIN+1T2024b
3487,course-v1:Northwestern+DINMC+2T2024
3488,course-v1:Northwestern+DMM+1T2024
3489,course-v1:Northwestern+DOP+2T2024
3490,course-v1:Northwestern+EFI+1T2024
3491,course-v1:Northwestern+MRT+1T2024
3492,course-v1:Northwestern+NUAMR001+2T2023a
3493,course-v1:Northwestern+NUAMR002+2T2023a
3494,course-v1:Northwestern+NUBRM01+2T2023a
3495,course-v1:Northwestern+NUBRM02+2T2023a
3496,course-v1:Northwestern+NUBUL01+2T2023a
3497,course-v1:Northwestern+NUBUL02+2T2023a
3498,course-v1:Northwestern+NUBUL03+2T2023a
3499,course-v1:Northwestern+NUBUL04+2T2023a
3500,course-v1:Northwestern+NUCBL01+2T2023a
3501,course-v1:Northwestern+NUCBL02+2T2023a
3502,course-v1:Northwestern+NUCBL03+2T2023a
3503,course-v1:Northwestern+NUDMM01+2T2023a
3504,course-v1:Northwestern+NUDMM02+2T2023a
3505,course-v1:Northwestern+NUDMM03+2T2023a
3506,course-v1:Northwestern+NUDTL01+2T2023a
3507,course-v1:Northwestern+NUDTL02+2T2023a
3508,course-v1:Northwestern+NUDTL03+2T2023a
3509,course-v1:Northwestern+NUDVT01+2T2023a
3510,course-v1:Northwestern+NUDVT02+2T2023a
3511,course-v1:Northwestern+NUDVT03+2T2023a
3512,course-v1:Northwestern+NUELF1+2T2023a
3513,course-v1:Northwestern+NUELF2+2T2023a
3514,course-v1:Northwestern+NUELF3+2T2023a
3515,course-v1:Northwestern+NUELF4+2T2023a
3516,course-v1:Northwestern+NUFEX01+2T2023
3517,course-v1:Northwestern+NUFEX02+2T2023
3518,course-v1:Northwestern+NUFEX03+2T2023a
3519,course-v1:Northwestern+NUMAR01+2T2023a
3520,course-v1:Northwestern+NUMAR02+2T2023a
3521,course-v1:Northwestern+NUMAR03+2T2023a
3522,course-v1:Northwestern+NUMRT01+2T2023a
3523,course-v1:Northwestern+NUMRT02+2T2023a
3524,course-v1:Northwestern+NUMRT03+2T2023a
3525,course-v1:Northwestern+NUPLD01+2T2023a
3526,course-v1:Northwestern+NUPLD02+2T2023a
3527,course-v1:Northwestern+NUPLD03+2T2023a
3528,course-v1:Northwestern+NUREI01+2T2023a
3529,course-v1:Northwestern+NUREI02+2T2023a
3530,course-v1:Northwestern+NWBC24AI+1T2024
3531,course-v1:Northwestern+OHL+2T2024
3532,course-v1:Northwestern+SEL+2T2024
3533,course-v1:Northwestern+STC+2T2024
3534,course-v1:NUS+ACSC101x+1T2024
3535,course-v1:NUS+AE001x+1T2024
3536,course-v1:NUS+AE003x+1T2024
3537,course-v1:NUS+AE2001x+1T2024
3538,course-v1:NUS+AIF+1T2024
3539,course-v1:NUS+AIF+2T2024
3540,course-v1:NUS+BCA+1T2024
3541,course-v1:NUS+BCA+3T2024
3542,course-v1:NUS+CFB001x+1T2024
3543,course-v1:NUS+CMG+1T2024
3544,course-v1:NUS+CMG+2T2024
3545,course-v1:NUS+CR001x+2T2023
3546,course-v1:NUS+DGM+1T2024
3547,course-v1:NUS+DGM+2T2024
3548,course-v1:NUS+DSBE001x+2T2021
3549,course-v1:NUS+DSBE001x+2T2024
3550,course-v1:NUS+ED001x+1T2024a
3551,course-v1:NUS+EMS001x+1T2024
3552,course-v1:NUS+GGO002x+1T2023
3553,course-v1:NUS+GGO003x+1T2023
3554,course-v1:NUS+HCH001x+1T2021
3555,course-v1:NUS+ISA+2T2024
3556,course-v1:NUS+LTL100.0x+3T2020
3557,course-v1:NUS+PCS101.02x+2T2023
3558,course-v1:NUS+PRM+1T2024
3559,course-v1:NUS+PRM+2T2024
3560,course-v1:NUS+QQRB001x+2T2021
3561,course-v1:NUS+SSR001x+3T2021
3562,course-v1:NUS+UCRisk001x+1T2024
3563,course-v1:NUS+VIZ+1T2024
3564,course-v1:NUS+XDS+2T2024
3565,course-v1:NWEAT+BC24PTFSF+2T2023a
3566,course-v1:NYIF+BOPC.4x+1T2017
3567,course-v1:NYIF+CFVM.PC1x+1T2023
3568,course-v1:NYIF+CFVM.PC2x+1T2023
3569,course-v1:NYIF+CFVM.PC3x+1T2023
3570,course-v1:NYIF+CFVM.PC4x+1T2023
3571,course-v1:NYIF+CFVM.PC5x+1T2023
3572,course-v1:NYIF+CFVM.PCExamx+1T2023
3573,course-v1:NYIF+CM.PC1x+2T2022
3574,course-v1:NYIF+CM.PC2x+2T2022
3575,course-v1:NYIF+CM.PC3x+2T2022
3576,course-v1:NYIF+CM.PC4x+2T2022
3577,course-v1:NYIF+CM.PC5x+2T2022
3578,course-v1:NYIF+CM.PCExamx+2T2022
3579,course-v1:NYIF+CM1.S+2T2022
3580,course-v1:NYIF+CR.1x+2T2022
3581,course-v1:NYIF+CR.2x+2T2022
3582,course-v1:NYIF+CR.3x+2T2022
3583,course-v1:NYIF+CR.4x+2T2022
3584,course-v1:NYIF+CR.5x+2T2022
3585,course-v1:NYIF+DPC.1x+3T2023
3586,course-v1:NYIF+DPC.1x+3T2023a
3587,course-v1:NYIF+DPC.1x+3T2023b
3588,course-v1:NYIF+DPC.2x+3T2023
3589,course-v1:NYIF+DPC.3x+3T2023
3590,course-v1:NYIF+DPC.4x+3T2023
3591,course-v1:NYIF+DPC.5x+3T2023
3592,course-v1:NYIF+DPC.Examx+3T2023
3593,course-v1:NYIF+ECS-IBFx+1T2024
3594,course-v1:NYIF+ECS-IBFx+2T2019
3595,course-v1:NYIF+ETFM2016.1x+1T2023a
3596,course-v1:NYIF+ETFM2016x+1T2023
3597,course-v1:NYIF+FAIC.PC1x+1T2023
3598,course-v1:NYIF+FAIC.PC2x+1T2023
3599,course-v1:NYIF+FAIC.PC3x+1T2023
3600,course-v1:NYIF+FAPC.PC1x+3T2023
3601,course-v1:NYIF+FAPC.PC2x+3T2023
3602,course-v1:NYIF+FAPC.PC3x+3T2023
3603,course-v1:NYIF+FAPC.PC4x+3T2023
3604,course-v1:NYIF+FAPC.PC5x+3T2023
3605,course-v1:NYIF+FAPC.PCExamx+3T2023
3606,course-v1:NYIF+FIPC.PC1x+1T2024
3607,course-v1:NYIF+FIPC.PC2.0x+1T2024
3608,course-v1:NYIF+FIPC.PC3.0x+1T2024
3609,course-v1:NYIF+FIPC.PCExam.1x+1T2024
3610,course-v1:NYIF+IBPCE.FE5+1T2023
3611,course-v1:NYIF+ITA.PC1x+2T2022
3612,course-v1:NYIF+ITA.PC2x+2T2022
3613,course-v1:NYIF+MA1.1x+1T2024
3614,course-v1:NYIF+MA1.2x+1T2024
3615,course-v1:NYIF+MA1.3x+1T2024
3616,course-v1:NYIF+MA1.4x+1T2024
3617,course-v1:NYIF+MA1.5x+1T2024
3618,course-v1:NYIF+MA1.6x+1T2024
3619,course-v1:NYIF+MA1x+2015
3620,course-v1:NYIF+PFPPP1.PC1x+2T2022
3621,course-v1:NYIF+PFPPP1.PC2x+2T2022
3622,course-v1:NYIF+PFPPP1.PC3x+2T2022
3623,course-v1:NYIF+PFPPP1.PC3x+2T2022a
3624,course-v1:NYIF+PFPPP1.PC4x+2T2022
3625,course-v1:NYIF+PFPPP1.PC5x+2T2022
3626,course-v1:NYIF+PFPPP1.PC6x+2T2022
3627,course-v1:NYIF+PFPPP1.PC7x+2T2022
3628,course-v1:NYIF+PMPC.PC1x+2T2021
3629,course-v1:NYIF+PMPC.PC2x+2T2021
3630,course-v1:NYIF+PMPC.PC3x+2T2021
3631,course-v1:NYIF+PMPC.PC4x+2T2021
3632,course-v1:NYIF+PMPC.PC5x+2T2021
3633,course-v1:NYIF+PMPC.PC6x+2T2021
3634,course-v1:NYIF+RMPC1.1x+2T2022
3635,course-v1:NYIF+RMPC1.1x+2T2024
3636,course-v1:NYIF+RMPC1.2x+2T2022
3637,course-v1:NYIF+RMPC1.2x+2T2024
3638,course-v1:NYIF+RMPC1.2x+2T2024a
3639,course-v1:NYIF+RMPC1.3x+2T2022
3640,course-v1:NYIF+RMPC1.3x+2T2024
3641,course-v1:NYIF+RMPC1.4x+2T2022
3642,course-v1:NYIF+RMPC1.4x+2T2024
3643,course-v1:NYIF+RMPC1.5x+2T2022
3644,course-v1:NYIF+RMPC1.5x+2T2024
3645,course-v1:NYIF+RMPC1.6x+2T2022
3646,course-v1:NYIF+RMPC1.6x+2T2024
3647,course-v1:NYIF+Stpcx.1+3T2022
3648,course-v1:NYIF+Stpcx.2.0+3T2022
3649,course-v1:NYIF+Stpcx.3.0+3T2022
3650,course-v1:NYUx+ASPEN+2021Test
3651,course-v1:OpenedX+OX101+2015
3652,course-v1:Oracle+10+2T2023l
3653,course-v1:Oracle+OADBW.7x+2T2023
3654,course-v1:Oracle+OCIAA.27x+2T2023
3655,course-v1:Oracle+OCIAP.14x+2T2023
3656,course-v1:Oracle+OP.11X+2T2023
3657,course-v1:OsakaUx+OUICP001x+3T2023
3658,course-v1:OsmosisFromElsevier+FCC.1+2T2023
3659,course-v1:OsmosisFromElsevier+FCC.2+3T2023
3660,course-v1:OsmosisFromElsevier+FCC.3+3T2023
3661,course-v1:OxfordX+AIM+1T2024a
3662,course-v1:OxfordX+ALG+1T2024b
3663,course-v1:OxfordX+ARI+1T2024a
3664,course-v1:OxfordX+CLM+2T2024
3665,course-v1:OxfordX+CYBER501x+2024_T1
3666,course-v1:OxfordX+DIG+1T2024a
3667,course-v1:OxfordX+EFP+1T2024
3668,course-v1:OxfordX+EFP+2T2024
3669,course-v1:OxfordX+ENT+1T2024b
3670,course-v1:OxfordX+INO+1T2024b
3671,course-v1:OxfordX+LSC+1T2024a
3672,course-v1:OxfordX+LSP+2T2024
3673,course-v1:OxfordX+MNB+1T2024a
3674,course-v1:OxfordX+MNB+2T2024
3675,course-v1:OxfordX+OEP+1T2024a
3676,course-v1:OxfordX+ORP+1T2024
3677,course-v1:OxfordX+ORP+2T2024
3678,course-v1:OxfordX+OSLEPS+1T2024
3679,course-v1:OxfordX+OSLEPS+2T2024
3680,course-v1:OxfordX+OSMEPS+1T2024
3681,course-v1:OxfordX+OSMEPS+1T2024a
3682,course-v1:OxfordX+OSMEPS+2T2024
3683,course-v1:OxfordX+PSF+2T2024
3684,course-v1:OxfordX+REP+1T2024
3685,course-v1:OxfordX+REP+2T2024
3686,course-v1:OxfordX+SAP+2T2024
3687,course-v1:OxfordX+STA+2T2024a
3688,course-v1:OxfordX+WML+1T2024a
3689,course-v1:PekingX+01139632x+1T2016
3690,course-v1:PekingX+04830340x+1T2016
3691,course-v1:PekingX+20000001x+3T2019
3692,course-v1:PekingX+410168791+1T2024
3693,course-v1:PekingX+CHNDEVx+1T2021
3694,course-v1:PekingX+NCEPU001x+1T2024
3695,course-v1:PennX+BC24CYB+2T2022i
3696,course-v1:PennX+BC24DV+2T2022ac
3697,course-v1:PennX+BC24FNTC+2T2022e
3698,course-v1:PennX+BC24PTFSF+2T2022k
3699,course-v1:PennX+BDE1x+1T2021
3700,course-v1:PennX+GOOD1x+2T2021
3701,course-v1:PennX+HollywoodX+1T2016
3702,course-v1:PennX+IPLAW1x+1T2018
3703,course-v1:PennX+IPLAW2x+1T2018
3704,course-v1:PennX+Katz1.1x+3T2023
3705,course-v1:PennX+Katz1.2x+3T2023
3706,course-v1:PennX+Katz1.3x+3T2023
3707,course-v1:PennX+Katz1.4+3T2023
3708,course-v1:PennX+Katz1.5x+3T2023
3709,course-v1:PennX+PennBC24AI+1T2024
3710,course-v1:PennX+TRANSIT01x+1T2021
3711,course-v1:PennX+UCI1x+3T2017
3712,course-v1:Pepperdine+BC18DMKT+2T2022f
3713,course-v1:PortugalX+AE1.6x+2T2024
3714,course-v1:PortugalX+UNL1.6x+2T2024
3715,course-v1:PrincetonX+CaseStudies101+3T2015
3716,course-v1:PrincetonX+POL315x+1T2023
3717,course-v1:PrincetonX+POL316x+1T2021
3718,course-v1:ProjectUniversity+AB101+2023_T2
3719,course-v1:ProjectUniversity+FCET-AA301-PT+1T2024
3720,course-v1:ProjectUniversity+FCET-ER101-V1.2-PT+1T2024
3721,course-v1:ProjectUniversity+FCET-FA101-V1.0-PT+1T2024
3722,course-v1:ProjectUniversity+FCET-FC101-V1.0-PT+1T2024
3723,course-v1:ProjectUniversity+FCET-PA201-PT+1T2024
3724,course-v1:PurdueX+69506x+1T2024
3725,course-v1:PurdueX+ECE69501X+1T2024
3726,course-v1:PurdueX+ECE_50634+1T2024a
3727,course-v1:PurdueX+ECE_50634+2T2024
3728,course-v1:PurdueX+ECE_50634+2T2024a
3729,course-v1:PurdueX+ECE_69501.3+1T2024
3730,course-v1:PurdueX+LKS001+1T2025
3731,course-v1:PurdueX+PUMVATemplate+1T2025
3732,course-v1:QualtricsXMI+XM100+1T2024
3733,course-v1:QualtricsXMI+XM101+1T2024
3734,course-v1:QueensX+001+1T2020a
3735,course-v1:QueensX+QBUS501x+2T2020
3736,course-v1:QueensX+QBUS502x+2T2020
3737,course-v1:QueensX+QBUS503x+2T2020
3738,course-v1:QUx+0012+1T2024a
3739,course-v1:QUx+QU01X01+3T2022
3740,course-v1:QUx+QU01X02+3T2022
3741,course-v1:QUx+QU01X03+3T2022
3742,course-v1:QUx+QU01X04+1T2024
3743,course-v1:RaspberryPiFoundation+CYBER+1T2023b
3744,course-v1:RaspberryPiFoundation+DB-SQL+2T2023
3745,course-v1:RaspberryPiFoundation+DRC+2T2023
3746,course-v1:RaspberryPiFoundation+GettingStarted101x+1T2023
3747,course-v1:RaspberryPiFoundation+HCW+2T2023
3748,course-v1:RaspberryPiFoundation+HTLCD+2T2023
3749,course-v1:RaspberryPiFoundation+IC-SEND+1T2023
3750,course-v1:RaspberryPiFoundation+ICNT+2T2023
3751,course-v1:RaspberryPiFoundation+IEC+2T2023a
3752,course-v1:RaspberryPiFoundation+IntroWD+2T2023
3753,course-v1:RaspberryPiFoundation+ML-AI+1T2023
3754,course-v1:RaspberryPiFoundation+OOPP+2T2023
3755,course-v1:RaspberryPiFoundation+PPPP+2T2023
3756,course-v1:RaspberryPiFoundation+PPSS+2T2023
3757,course-v1:RaspberryPiFoundation+PRGM-SCRATCH+2T2023
3758,course-v1:RaspberryPiFoundation+Programming101x+1T2024
3759,course-v1:RaspberryPiFoundation+Programming101x+2T2023
3760,course-v1:RaspberryPiFoundation+Programming102x+2T2023
3761,course-v1:RaspberryPiFoundation+RPFB2T+1T2024
3762,course-v1:RaspberryPiFoundation+RPFPCSN+1T2024
3763,course-v1:RaspberryPiFoundation+TCPS+2T2023
3764,course-v1:RaspberryPiFoundation+TPCRP+2T2023
3765,course-v1:RaspberryPiFoundation+TPx+1T2023
3766,course-v1:RedHat+DO088x+3T2023
3767,course-v1:RedHat+RH066x+3T2023
3768,course-v1:RedHat+RH094x+3T2023
3769,course-v1:RiceX+AdvBIO.1x+2015T1
3770,course-v1:RiceX+AdvCalcAB.1x+2015_T3
3771,course-v1:RICEx+AdvPHY1x+2T2016
3772,course-v1:RICEx+BC18DMKT+2T2022g
3773,course-v1:RICEx+BC24CYB+2T2022j
3774,course-v1:RICEx+BC24DV+2T2022a
3775,course-v1:RICEx+BC24FNTC+2T2022f
3776,course-v1:RICEx+BC24PTFSF+2T2022l
3777,course-v1:RICEx+BC24TPM+2T2022b
3778,course-v1:RICEx+BC24UX+2T2022g
3779,course-v1:RICEx+CS322.1x+2T2016
3780,course-v1:RICEx+CS322.2x+2T2016
3781,course-v1:RICEx+DAV+1T2024
3782,course-v1:RICEx+DAV+2T2024
3783,course-v1:RICEx+ESCI.1x+1T2017
3784,course-v1:RiceX+PHYS101x+3T2016
3785,course-v1:RICEx+RED+1T2024
3786,course-v1:RICEx+RED+2T2024a
3787,course-v1:RICEx+RICEBC24AI+1T2024
3788,course-v1:RICEx+RICELWD01+1T2023
3789,course-v1:RICEx+RICELWD02+1T2023
3790,course-v1:RICEx+RiceX.1+1T2099
3791,course-v1:RICEx+ROL.10x+1T2099
3792,course-v1:RICEx+sg-sandbox+1T2099
3793,course-v1:RICEx+SPM+1T2024
3794,course-v1:RICEx+SPM+2T2024
3795,course-v1:RITx+COMM101+1T2024
3796,course-v1:RITx+COMM101+2T2024
3797,course-v1:RITx+COMM102+1T2024
3798,course-v1:RITx+COMM102+2T2024
3799,course-v1:RITx+COMM103+1T2024
3800,course-v1:RITx+COMM103+2T2024
3801,course-v1:RITx+CYBER501x+1T2024a
3802,course-v1:RITx+CYBER501x+2T2024
3803,course-v1:RITx+CYBER502x+1T2024a
3804,course-v1:RITx+CYBER502x+2T2024
3805,course-v1:RITx+CYBER503x+1T2024a
3806,course-v1:RITx+CYBER503x+2T2024
3807,course-v1:RITx+CYBER504x+1T2024a
3808,course-v1:RITx+CYBER504x+2T2024
3809,course-v1:RITx+DATA101+1T2024
3810,course-v1:RITx+DATA101+2T2024
3811,course-v1:RITx+Data102x+1T2024
3812,course-v1:RITx+Data102x+2T2024
3813,course-v1:RITx+Data103x+1T2024
3814,course-v1:RITx+Data103x+2T2024
3815,course-v1:RITx+DVH600x+1T2024
3816,course-v1:RITx+DVH600x+2T2024
3817,course-v1:RITx+LEAD101+1T2024
3818,course-v1:RITx+LEAD101+2T2024
3819,course-v1:RITx+LEAD102+1T2024
3820,course-v1:RITx+LEAD102+2T2024
3821,course-v1:RITx+LEAD103+1T2024
3822,course-v1:RITx+LEAD103+2T2024
3823,course-v1:RITx+PM9001x+1T2024
3824,course-v1:RITx+PM9001x+2T2024
3825,course-v1:RITx+PM9002x+1T2024
3826,course-v1:RITx+PM9002x+2T2024
3827,course-v1:RITx+PM9003x+1T2024
3828,course-v1:RITx+PM9003x+2T2024
3829,course-v1:RITx+THINK501x+1T2024
3830,course-v1:RITx+THINK501x+2T2024
3831,course-v1:RITx+THINK502x+1T2024
3832,course-v1:RITx+THINK502x+2T2024
3833,course-v1:RITx+THINK503x+1T2024
3834,course-v1:RITx+THINK503x+2T2024
3835,course-v1:RITx+THINK504x+1T2024
3836,course-v1:RITx+THINK504x+2T2024
3837,course-v1:Rutgers+BC24DV+2T2022ae
3838,course-v1:Rutgers+BC24FNTC+2T2022n
3839,course-v1:Rutgers+BC24PTCYB+1T2023b
3840,course-v1:Rutgers+BC24PTFSF+2T2022am
3841,course-v1:RWTHx+ACDC+3T2023
3842,course-v1:RWTHx+ANOx+2T2023
3843,course-v1:RWTHx+BAI001x+1T2024
3844,course-v1:RWTHx+BAI002x+2T2023
3845,course-v1:RWTHx+BAI003x+1T2024
3846,course-v1:RWTHx+BAI004x+1T2024
3847,course-v1:RWTHx+CH101x+1T2022
3848,course-v1:RWTHx+EPC001+1T2021
3849,course-v1:RWTHx+EPC002+1T2021
3850,course-v1:RWTHx+EPE001x+1T2021
3851,course-v1:RWTHx+EPE002x+1T2021
3852,course-v1:RWTHx+EPE003x+1T2021
3853,course-v1:RWTHx+EPE004x+1T2021
3854,course-v1:RWTHx+EPM001x+1T2021
3855,course-v1:RWTHx+EPM002x+1T2021
3856,course-v1:RWTHx+EPS001x+1T2021
3857,course-v1:RWTHx+EPS002x+1T2021
3858,course-v1:RWTHx+ET001x+1T2020
3859,course-v1:RWTHx+ET002x+2T2023
3860,course-v1:RWTHx+ET003x+1T2020
3861,course-v1:RWTHx+ET004x+1T2020
3862,course-v1:RWTHx+ET005x+1T2020
3863,course-v1:RWTHx+GW001x+1T2023
3864,course-v1:RWTHx+HYD001x+2T2023
3865,course-v1:RWTHx+HYD002x+2T2023
3866,course-v1:RWTHx+IDEALx+3T2024
3867,course-v1:RWTHx+IRP001x+1T2024a
3868,course-v1:RWTHx+LD101x+3T2023
3869,course-v1:RWTHx+MD101x+1T2022
3870,course-v1:RWTHx+Me101+3T_2017
3871,course-v1:RWTHx+MTI001x+1T2023
3872,course-v1:RWTHx+MTI002x+1T2024
3873,course-v1:RWTHx+MTI003x+1T2024
3874,course-v1:RWTHx+MTI004x+1T2023
3875,course-v1:RWTHx+MTI005x+1T2023a
3876,course-v1:RWTHx+MTI006x+1T2023b
3877,course-v1:RWTHx+MTI007x+1T2017
3878,course-v1:RWTHx+MTI1005x+1T2018
3879,course-v1:RWTHx+NBURx+3T2023
3880,course-v1:RWTHx+PHWx+3T2024
3881,course-v1:RWTHx+PHWx+3T2025
3882,course-v1:RWTHx+PM+1T2024d
3883,course-v1:RWTHx+RITx+2T2023a
3884,course-v1:RWTHx+RN001x+3T2022
3885,course-v1:RWTHx+SCFOx+1T2020
3886,course-v1:RWTHx+SCRM+2T2023
3887,course-v1:RWTHx+TD001x+1T2024
3888,course-v1:RWTHx+TEURx+2T2024
3889,course-v1:RWTHx+VC101x+3T2022
3890,course-v1:RWTHx+VCx+3T2019
3891,course-v1:SaveALifeX+ACLS101x+1T2016
3892,course-v1:SaveALifeX+BLS101x+1T2016
3893,course-v1:SaveALifeX+CPR101x+1T2016
3894,course-v1:SaveALifeX+PALS101x+1T2016
3895,course-v1:SDABocconi+BOCBKN01+2T2023
3896,course-v1:SDABocconi+BOCBKN02+2T2023
3897,course-v1:SDABocconi+GMP+1T2024
3898,course-v1:SDABocconi+GMP+2T2024
3899,course-v1:SDABocconi+SLM+1T2024
3900,course-v1:SDABocconi+SLM+3T2024
3901,course-v1:SDABocconi+STF+1T2024
3902,course-v1:SDABocconi+STF+3T2024
3903,course-v1:SDA_Bocconi+94255+3T2023a
3904,course-v1:SDA_Bocconi+94259+3T2023
3905,course-v1:SDA_Bocconi+94260+3T2023
3906,course-v1:SDA_Bocconi+94293+3T2023
3907,course-v1:SDA_Bocconi+94294+1T2024
3908,course-v1:SDA_Bocconi+94295+3T2023
3909,course-v1:SDA_Bocconi+BOCBKN001+3T2023
3910,course-v1:SDA_Bocconi+BOCBKN002+3T2023
3911,course-v1:SDA_Bocconi+BOCCFM01+1T2024
3912,course-v1:SDA_Bocconi+BOCCFM02+1T2024
3913,course-v1:SDA_Bocconi+BOCSCM01+1T2024
3914,course-v1:SDGAcademyX+001+3T2023a
3915,course-v1:SDGAcademyX+AMZN001+1T2024
3916,course-v1:SDGAcademyX+ASD001+3T2023
3917,course-v1:SDGAcademyX+C21001+3T2023
3918,course-v1:SDGAcademyX+CA001+3T2023
3919,course-v1:SDGAcademyX+CCSI001+3T2023
3920,course-v1:SDGAcademyX+CCSN001+3T2023
3921,course-v1:SDGAcademyX+DWE001+1T2024
3922,course-v1:SDGAcademyX+EBA001+3T2023
3923,course-v1:SDGAcademyX+ECD001+3T2023
3924,course-v1:SDGAcademyX+EE01+2T2023
3925,course-v1:SDGAcademyX+EIA001+3T2023
3926,course-v1:SDGAcademyX+ESSP001+1T2019
3927,course-v1:SDGAcademyX+FHP001+3T2023
3928,course-v1:SDGAcademyX+GPF001+3T2023
3929,course-v1:SDGAcademyX+GPH001+3T2023
3930,course-v1:SDGAcademyX+HR001+2T2023
3931,course-v1:SDGAcademyX+ICH001+3T2023
3932,course-v1:SDGAcademyX+ICT001+3T2023
3933,course-v1:SDGAcademyX+IPA001+3T2023
3934,course-v1:SDGAcademyX+KDI001+3T2023
3935,course-v1:SDGAcademyX+LS001+3T2023
3936,course-v1:SDGAcademyX+MMSD001+1T2024
3937,course-v1:SDGAcademyX+MSP001+3T2023
3938,course-v1:SDGAcademyX+NBS001+3T2023
3939,course-v1:SDGAcademyX+NBS001+3T2023a
3940,course-v1:SDGAcademyX+NEIC001+3T2023
3941,course-v1:SDGAcademyX+NR001+3T2023
3942,course-v1:SDGAcademyX+OC001+3T2023
3943,course-v1:SDGAcademyX+PB001+3T2023
3944,course-v1:SDGAcademyX+PCO001+3T2023
3945,course-v1:SDGAcademyX+POV001+3T2023
3946,course-v1:SDGAcademyX+SC001+3T2023
3947,course-v1:SDGAcademyX+SDG001+3T2023
3948,course-v1:SDGAcademyX+SDGi001+2T2023
3949,course-v1:SDGAcademyX+SFSM001+3T2023
3950,course-v1:SDGAcademyX+SP001+3T2023
3951,course-v1:SDGAcademyX+SUF001+1T2023
3952,course-v1:SDGAcademyX+T4DEV001+1T2019
3953,course-v1:SDGAcademyX+T4DEV001+2T2023
3954,course-v1:SDGAcademyX+TBW001+2T2020
3955,course-v1:SDGAcademyX+TE001+3T2023
3956,course-v1:SDGAcademyX+TOW001+3T2023
3957,course-v1:SDGAcademyX+WORK001+3T2023
3958,course-v1:SDGAcademyX+WTR001+3T2023
3959,course-v1:seakademieX+EnablingEntrepreneurs2020+3T2021
3960,course-v1:seakademieX+FutureSkills2020+3T2022
3961,course-v1:seakademieX+SEx+1T2021
3962,course-v1:Shelby+ClimateSSx+2015
3963,course-v1:SmithsonianX+CFCHArmenia1.1+1T2024
3964,course-v1:SmithsonianX+CFCHArmenia1.2+1T2024
3965,course-v1:SmithsonianX+CFCHArmenia1.2+1T2024a
3966,course-v1:SmithsonianX+CFCHTibet1.1+1T2024
3967,course-v1:SmithsonianX+musm3.1+3T2023
3968,course-v1:SmithsonianX+MyArmenia1.3x+1T2024
3969,course-v1:SmithsonianX+NGA1.1X+1T2023
3970,course-v1:SmithsonianX+NGA2.1X+1T2024
3971,course-v1:SmithsonianX+NK3601.1+3T2023
3972,course-v1:SmithsonianX+POPX1.5x+3T2023
3973,course-v1:SmithsonianX+SIED1.1x+3T2023
3974,course-v1:SmithsonianX+SIED2.1X+3T2023
3975,course-v1:SmithsonianX+SIED3.1X+3T2023
3976,course-v1:SmithsonianX+SSEC1.1+3T2023
3977,course-v1:SmithsonianX+SSEC2.1+3T2023
3978,course-v1:SmithsonianX+SSEC3.1+3T2023
3979,course-v1:SmithsonianX+SSEC4.1+3T2023
3980,course-v1:SMU+BC24AI+2T2023b
3981,course-v1:SMU+BC24CYB+2T2022k
3982,course-v1:SMU+BC24DV+2T2022ad
3983,course-v1:SMU+BC24FNTC+2T2022g
3984,course-v1:SMU+BC24PDM+2T2022c
3985,course-v1:SMU+BC24PTFSF+2T2022m
3986,course-v1:SMU+BC24UX+3T2023
3987,course-v1:SMU+MBC10MLAISP+2T2023d
3988,course-v1:SOLIDWORKS+SWCAD1.0+1T2023
3989,course-v1:SOLIDWORKS+SWCAD1.5+2022_T1
3990,course-v1:SorbonneX+Hit001+2T2024a
3991,course-v1:SorbonneX+Hit001En+2T2024
3992,course-v1:SorbonneX+MED003x+1T2023
3993,course-v1:SorbonneX+Med004+3T2022
3994,course-v1:SorbonneX+SorbonneXMed102+1T2023
3995,course-v1:SPJIMR+FINTECH+1T2023
3996,course-v1:StanfordOnline+ADM-Admin0001X+1T2021
3997,course-v1:StanfordOnline+CDP+2T2024
3998,course-v1:StanfordOnline+CME-34506+1T2024
3999,course-v1:StanfordOnline+CME.20647+1T2020
4000,course-v1:StanfordOnline+CME.20651+1T2024
4001,course-v1:StanfordOnline+CME.20656+2T2022
4002,course-v1:StanfordOnline+CME.20657+1T2020
4003,course-v1:StanfordOnline+CME.20666+1T2024
4004,course-v1:StanfordOnline+CME.20758+1T2024
4005,course-v1:StanfordOnline+CME.20768+1T2024
4006,course-v1:StanfordOnline+CME.20775+1T2024
4007,course-v1:StanfordOnline+CME.20868+1T2024
4008,course-v1:StanfordOnline+CME.20909+1T2024
